points,pos,min,fgm,fga,fgp,ftm,fta,ftp,tpm,tpa,tpp,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,comment,player.id,player.firstname,player.lastname,team.id,team.name,team.nickname,team.code,team.logo,game.id
9,C,31,4,10,40.0,0,0,0,1,4,25.0,1,4,5,2,1,0,1,1,0,,886,Daniel,Theis,16,LA Clippers,Clippers,LAC,https://upload.wikimedia.org/wikipedia/fr/d/d6/Los_Angeles_Clippers_logo_2010.png,13396
9,C,20,4,5,80.0,0,0,0,1,1,100.0,0,8,8,1,2,0,0,0,+12,,886,Daniel,Theis,16,LA Clippers,Clippers,LAC,https://upload.wikimedia.org/wikipedia/fr/d/d6/Los_Angeles_Clippers_logo_2010.png,13413
4,C,29,2,7,28.6,0,0,0,0,4,0,4,9,13,1,1,0,1,0,+14,,886,Daniel,Theis,16,LA Clippers,Clippers,LAC,https://upload.wikimedia.org/wikipedia/fr/d/d6/Los_Angeles_Clippers_logo_2010.png,13421
7,C,15,3,6,50.0,0,0,0,1,2,50.0,0,6,6,1,0,0,0,0,+4,,886,Daniel,Theis,16,LA Clippers,Clippers,LAC,https://upload.wikimedia.org/wikipedia/fr/d/d6/Los_Angeles_Clippers_logo_2010.png,13428
6,C,9,3,4,75.0,0,0,0,0,0,0,0,1,1,0,4,0,1,1,-1,,886,Daniel,Theis,16,LA Clippers,Clippers,LAC,https://upload.wikimedia.org/wikipedia/fr/d/d6/Los_Angeles_Clippers_logo_2010.png,13445
6,C,21,3,8,37.5,0,0,0,0,1,0,3,0,3,2,4,0,2,1,-7,,886,Daniel,Theis,16,LA Clippers,Clippers,LAC,https://upload.wikimedia.org/wikipedia/fr/d/d6/Los_Angeles_Clippers_logo_2010.png,13465
2,C,15,1,2,50.0,0,0,0,0,1,0,1,5,6,0,2,0,0,2,+17,,886,Daniel,Theis,16,LA Clippers,Clippers,LAC,https://upload.wikimedia.org/wikipedia/fr/d/d6/Los_Angeles_Clippers_logo_2010.png,13472
10,C,15,4,5,80.0,1,1,100.0,1,1,100.0,1,3,4,1,0,1,1,2,+3,,886,Daniel,Theis,16,LA Clippers,Clippers,LAC,https://upload.wikimedia.org/wikipedia/fr/d/d6/Los_Angeles_Clippers_logo_2010.png,13492
4,C,14,2,4,50.0,0,0,0,0,1,0,2,0,2,3,2,0,0,0,-4,,886,Daniel,Theis,16,LA Clippers,Clippers,LAC,https://upload.wikimedia.org/wikipedia/fr/d/d6/Los_Angeles_Clippers_logo_2010.png,13504
0,C,7,0,2,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,-1,,886,Daniel,Theis,16,LA Clippers,Clippers,LAC,https://upload.wikimedia.org/wikipedia/fr/d/d6/Los_Angeles_Clippers_logo_2010.png,13512
0,C,7,0,2,0,0,0,0,0,0,0,2,1,3,1,1,0,1,0,-5,,886,Daniel,Theis,16,LA Clippers,Clippers,LAC,https://upload.wikimedia.org/wikipedia/fr/d/d6/Los_Angeles_Clippers_logo_2010.png,13530
10,C,20,3,4,75.0,2,2,100.0,2,2,100.0,1,4,5,2,2,0,1,1,+8,,886,Daniel,Theis,16,LA Clippers,Clippers,LAC,https://upload.wikimedia.org/wikipedia/fr/d/d6/Los_Angeles_Clippers_logo_2010.png,13551
6,C,21,3,5,60.0,0,0,0,0,1,0,1,3,4,1,2,0,1,2,+9,,886,Daniel,Theis,16,LA Clippers,Clippers,LAC,https://upload.wikimedia.org/wikipedia/fr/d/d6/Los_Angeles_Clippers_logo_2010.png,13565
0,C,6,0,2,0,0,0,0,0,0,0,0,3,3,2,0,0,0,0,-5,,886,Daniel,Theis,16,LA Clippers,Clippers,LAC,https://upload.wikimedia.org/wikipedia/fr/d/d6/Los_Angeles_Clippers_logo_2010.png,13576
3,C,18,1,3,33.3,0,0,0,1,1,100.0,1,4,5,0,3,0,0,0,-4,,886,Daniel,Theis,16,LA Clippers,Clippers,LAC,https://upload.wikimedia.org/wikipedia/fr/d/d6/Los_Angeles_Clippers_logo_2010.png,13649
11,C,17,5,7,71.4,0,0,0,1,2,50.0,1,4,5,1,2,0,0,1,+12,,886,Daniel,Theis,16,LA Clippers,Clippers,LAC,https://upload.wikimedia.org/wikipedia/fr/d/d6/Los_Angeles_Clippers_logo_2010.png,13674
2,C,10,1,2,50.0,0,0,0,0,1,0,0,3,3,0,1,0,3,0,-9,,886,Daniel,Theis,16,LA Clippers,Clippers,LAC,https://upload.wikimedia.org/wikipedia/fr/d/d6/Los_Angeles_Clippers_logo_2010.png,13713
14,C,27,6,9,66.7,2,2,100.0,0,2,0,3,4,7,0,1,0,1,2,+1,,886,Daniel,Theis,16,LA Clippers,Clippers,LAC,https://upload.wikimedia.org/wikipedia/fr/d/d6/Los_Angeles_Clippers_logo_2010.png,13732
16,C,29,6,12,50.0,2,2,100.0,2,6,33.3,3,8,11,2,2,2,1,2,+6,,886,Daniel,Theis,16,LA Clippers,Clippers,LAC,https://upload.wikimedia.org/wikipedia/fr/d/d6/Los_Angeles_Clippers_logo_2010.png,13747
3,C,4,1,1,100.0,0,0,0,1,1,100.0,0,1,1,0,0,0,0,0,+2,,886,Daniel,Theis,16,LA Clippers,Clippers,LAC,https://upload.wikimedia.org/wikipedia/fr/d/d6/Los_Angeles_Clippers_logo_2010.png,13969
5,SF,16,2,8,25.0,1,2,50.0,0,3,0,0,1,1,5,1,2,0,1,-4,,944,Bruce,Brown,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12483
6,SF,18,3,9,33.3,0,0,0,0,4,0,1,2,3,2,4,1,1,2,-7,,944,Bruce,Brown,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12492
8,SF,23,3,6,50.0,0,0,0,2,5,40.0,1,0,1,4,1,0,0,1,+8,,944,Bruce,Brown,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12520
9,SF,23,3,6,50.0,0,0,0,3,6,50.0,0,5,5,1,1,1,1,0,+20,,944,Bruce,Brown,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12541
24,SF,27,8,11,72.7,2,2,100.0,6,8,75.0,1,2,3,1,3,1,1,0,+15,,944,Bruce,Brown,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12552
6,SF,32,3,8,37.5,0,0,0,0,1,0,0,4,4,2,3,1,0,0,0,,944,Bruce,Brown,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12579
15,SF,37,6,12,50.0,0,0,0,3,6,50.0,2,5,7,1,2,1,3,0,-13,,944,Bruce,Brown,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12590
3,SF,21,1,6,16.7,1,2,50.0,0,3,0,0,1,1,1,1,1,0,0,-25,,944,Bruce,Brown,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12606
19,SF,37,8,15,53.3,0,0,0,3,6,50.0,1,6,7,2,2,0,2,0,+9,,944,Bruce,Brown,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12620
7,SF,32,3,8,37.5,0,0,0,1,4,25.0,0,1,1,6,3,2,0,0,+7,,944,Bruce,Brown,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12628
7,SF,24,3,7,42.9,0,0,0,1,3,33.3,0,5,5,4,1,0,0,0,+21,,944,Bruce,Brown,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12641
9,SF,32,4,11,36.4,0,0,0,1,4,25.0,0,4,4,0,2,2,2,1,+13,,944,Bruce,Brown,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12653
11,SF,38,3,9,33.3,4,4,100.0,1,4,25.0,2,7,9,7,0,2,2,1,+15,,944,Bruce,Brown,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12666
9,SF,31,3,5,60.0,3,4,75.0,0,1,0,2,2,4,3,1,0,0,2,-6,,944,Bruce,Brown,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12684
14,SF,36,5,11,45.5,4,4,100.0,0,2,0,0,5,5,3,4,1,0,0,+9,,944,Bruce,Brown,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12698
11,SF,22,4,7,57.1,2,2,100.0,1,2,50.0,0,5,5,1,3,0,1,1,-20,,944,Bruce,Brown,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12735
13,SF,30,5,10,50.0,1,2,50.0,2,5,40.0,0,0,0,3,4,2,2,0,-1,,944,Bruce,Brown,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12751
14,SF,34,5,9,55.6,3,3,100.0,1,4,25.0,0,4,4,3,4,2,3,0,+8,,944,Bruce,Brown,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12760
10,SF,37,3,10,30.0,4,5,80.0,0,3,0,0,4,4,5,3,3,0,0,+26,,944,Bruce,Brown,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12773
11,SF,33,5,10,50.0,0,0,0,1,5,20.0,0,3,3,3,4,2,2,0,+2,,944,Bruce,Brown,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12794
15,SF,32,5,9,55.6,5,7,71.4,0,2,0,1,5,6,3,1,0,0,0,-6,,944,Bruce,Brown,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12815
30,SF,37,11,16,68.8,4,5,80.0,4,6,66.7,0,4,4,2,0,0,1,0,+20,,944,Bruce,Brown,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12832
13,SF,36,3,10,30.0,6,7,85.7,1,3,33.3,0,8,8,4,4,3,3,0,+2,,944,Bruce,Brown,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13749
10,SF,28,3,9,33.3,4,4,100.0,0,1,0,0,3,3,1,2,1,1,0,-5,,944,Bruce,Brown,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13775
4,SF,19,2,9,22.2,0,0,0,0,2,0,0,2,2,1,2,2,0,1,0,,944,Bruce,Brown,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13779
11,SF,37,4,11,36.4,3,4,75.0,0,4,0,3,6,9,0,3,2,1,0,+8,,944,Bruce,Brown,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12841
9,SF,27,4,10,40.0,1,4,25.0,0,3,0,3,5,8,9,2,2,1,0,+2,,944,Bruce,Brown,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12863
4,SF,23,2,7,28.6,0,0,0,0,2,0,0,2,2,1,4,1,1,0,-5,,944,Bruce,Brown,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12876
17,SF,27,8,14,57.1,0,0,0,1,3,33.3,1,4,5,2,1,0,3,1,-20,,944,Bruce,Brown,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12886
11,SF,20,4,11,36.4,3,3,100.0,0,4,0,3,1,4,3,4,1,2,0,-26,,944,Bruce,Brown,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12898
6,SF,28,3,6,50.0,0,0,0,0,1,0,0,5,5,6,3,0,0,0,+34,,944,Bruce,Brown,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12913
4,SF,28,1,4,25.0,2,2,100.0,0,1,0,1,3,4,2,4,0,0,1,-6,,944,Bruce,Brown,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12925
15,SF,28,5,7,71.4,5,6,83.3,0,1,0,0,5,5,2,6,0,4,0,+4,,944,Bruce,Brown,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13014
17,SF,22,8,9,88.9,0,0,0,1,1,100.0,0,3,3,2,1,0,2,0,+25,,944,Bruce,Brown,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13028
7,SF,21,1,6,16.7,4,4,100.0,1,1,100.0,0,2,2,2,1,1,0,0,+1,,944,Bruce,Brown,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13055
16,SF,27,5,11,45.5,5,5,100.0,1,2,50.0,0,9,9,6,2,1,0,1,-3,,944,Bruce,Brown,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13068
12,SF,21,5,9,55.6,0,0,0,2,3,66.7,0,1,1,4,0,0,2,0,+8,,944,Bruce,Brown,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13081
18,SF,33,8,16,50.0,1,3,33.3,1,2,50.0,5,5,10,6,3,3,2,0,-13,,944,Bruce,Brown,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13098
15,SF,25,7,10,70.0,0,0,0,1,3,33.3,2,5,7,1,4,1,0,0,+11,,944,Bruce,Brown,38,Toronto Raptors,Raptors,TOR,https://upload.wikimedia.org/wikipedia/fr/8/89/Raptors2015.png,13128
8,SF,22,3,8,37.5,2,2,100.0,0,2,0,1,2,3,0,2,1,2,1,-15,,944,Bruce,Brown,38,Toronto Raptors,Raptors,TOR,https://upload.wikimedia.org/wikipedia/fr/8/89/Raptors2015.png,13144
7,SF,21,3,5,60.0,0,0,0,1,2,50.0,0,3,3,2,3,0,2,0,-1,,944,Bruce,Brown,38,Toronto Raptors,Raptors,TOR,https://upload.wikimedia.org/wikipedia/fr/8/89/Raptors2015.png,13157
9,SF,32,4,8,50.0,0,0,0,1,2,50.0,2,7,9,2,3,0,3,1,-9,,944,Bruce,Brown,38,Toronto Raptors,Raptors,TOR,https://upload.wikimedia.org/wikipedia/fr/8/89/Raptors2015.png,13185
11,SF,37,4,12,33.3,2,2,100.0,1,2,50.0,4,5,9,2,4,2,0,1,-22,,944,Bruce,Brown,38,Toronto Raptors,Raptors,TOR,https://upload.wikimedia.org/wikipedia/fr/8/89/Raptors2015.png,13201
19,SF,38,7,13,53.8,4,4,100.0,1,3,33.3,1,6,7,3,3,3,2,2,+18,,944,Bruce,Brown,38,Toronto Raptors,Raptors,TOR,https://upload.wikimedia.org/wikipedia/fr/8/89/Raptors2015.png,13220
5,SF,26,2,9,22.2,0,0,0,1,2,50.0,1,4,5,4,1,2,1,2,-13,,944,Bruce,Brown,38,Toronto Raptors,Raptors,TOR,https://upload.wikimedia.org/wikipedia/fr/8/89/Raptors2015.png,13240
2,SF,18,0,4,0,2,2,100.0,0,1,0,0,0,0,2,0,0,0,0,+2,,944,Bruce,Brown,38,Toronto Raptors,Raptors,TOR,https://upload.wikimedia.org/wikipedia/fr/8/89/Raptors2015.png,13258
9,SF,26,4,7,57.1,0,0,0,1,3,33.3,1,2,3,3,0,0,1,0,-31,,944,Bruce,Brown,38,Toronto Raptors,Raptors,TOR,https://upload.wikimedia.org/wikipedia/fr/8/89/Raptors2015.png,13266
12,SF,22,4,5,80.0,4,4,100.0,0,0,0,0,3,3,4,3,1,0,0,+8,,944,Bruce,Brown,38,Toronto Raptors,Raptors,TOR,https://upload.wikimedia.org/wikipedia/fr/8/89/Raptors2015.png,13274
11,SF,22,5,13,38.5,1,1,100.0,0,2,0,2,1,3,0,2,1,1,0,-13,,944,Bruce,Brown,38,Toronto Raptors,Raptors,TOR,https://upload.wikimedia.org/wikipedia/fr/8/89/Raptors2015.png,13292
2,SF,20,1,5,20.0,0,0,0,0,2,0,0,2,2,0,1,0,1,0,-21,,944,Bruce,Brown,38,Toronto Raptors,Raptors,TOR,https://upload.wikimedia.org/wikipedia/fr/8/89/Raptors2015.png,13304
12,SF,31,5,8,62.5,1,1,100.0,1,2,50.0,1,4,5,4,1,1,1,0,-14,,944,Bruce,Brown,38,Toronto Raptors,Raptors,TOR,https://upload.wikimedia.org/wikipedia/fr/8/89/Raptors2015.png,13312
12,SF,26,5,9,55.6,2,2,100.0,0,1,0,0,3,3,3,3,1,1,0,-7,,944,Bruce,Brown,38,Toronto Raptors,Raptors,TOR,https://upload.wikimedia.org/wikipedia/fr/8/89/Raptors2015.png,13330
6,SF,25,1,5,20.0,4,4,100.0,0,3,0,0,1,1,4,2,0,0,0,+4,,944,Bruce,Brown,38,Toronto Raptors,Raptors,TOR,https://upload.wikimedia.org/wikipedia/fr/8/89/Raptors2015.png,13343
12,SF,32,5,9,55.6,1,1,100.0,1,2,50.0,0,3,3,3,1,0,0,1,-1,,944,Bruce,Brown,38,Toronto Raptors,Raptors,TOR,https://upload.wikimedia.org/wikipedia/fr/8/89/Raptors2015.png,13352
2,SF,16,1,4,25.0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,-8,,944,Bruce,Brown,38,Toronto Raptors,Raptors,TOR,https://upload.wikimedia.org/wikipedia/fr/8/89/Raptors2015.png,13377
5,SF,21,0,5,0,5,5,100.0,0,2,0,3,5,8,3,2,0,0,0,-12,,944,Bruce,Brown,38,Toronto Raptors,Raptors,TOR,https://upload.wikimedia.org/wikipedia/fr/8/89/Raptors2015.png,13392
4,SF,23,2,5,40.0,0,0,0,0,2,0,0,2,2,1,1,0,2,0,-1,,944,Bruce,Brown,38,Toronto Raptors,Raptors,TOR,https://upload.wikimedia.org/wikipedia/fr/8/89/Raptors2015.png,13408
13,SF,38,5,14,35.7,2,2,100.0,1,3,33.3,1,9,10,3,2,0,2,0,-8,,944,Bruce,Brown,38,Toronto Raptors,Raptors,TOR,https://upload.wikimedia.org/wikipedia/fr/8/89/Raptors2015.png,13485
17,SF,33,8,12,66.7,1,2,50.0,0,0,0,0,4,4,5,2,2,0,1,-16,,944,Bruce,Brown,38,Toronto Raptors,Raptors,TOR,https://upload.wikimedia.org/wikipedia/fr/8/89/Raptors2015.png,13494
12,SF,30,5,8,62.5,0,0,0,2,3,66.7,0,4,4,5,2,1,2,0,-5,,944,Bruce,Brown,38,Toronto Raptors,Raptors,TOR,https://upload.wikimedia.org/wikipedia/fr/8/89/Raptors2015.png,13511
12,SF,23,3,6,50.0,6,6,100.0,0,1,0,0,0,0,4,2,0,2,0,0,,944,Bruce,Brown,38,Toronto Raptors,Raptors,TOR,https://upload.wikimedia.org/wikipedia/fr/8/89/Raptors2015.png,13527
9,SF,26,3,8,37.5,3,3,100.0,0,1,0,2,3,5,6,1,1,4,0,-22,,944,Bruce,Brown,38,Toronto Raptors,Raptors,TOR,https://upload.wikimedia.org/wikipedia/fr/8/89/Raptors2015.png,13547
10,SF,28,4,8,50.0,1,2,50.0,1,2,50.0,0,3,3,5,2,0,2,0,-19,,944,Bruce,Brown,38,Toronto Raptors,Raptors,TOR,https://upload.wikimedia.org/wikipedia/fr/8/89/Raptors2015.png,13560
11,SF,33,5,13,38.5,1,3,33.3,0,1,0,5,1,6,3,1,1,3,0,-6,,944,Bruce,Brown,38,Toronto Raptors,Raptors,TOR,https://upload.wikimedia.org/wikipedia/fr/8/89/Raptors2015.png,13570
10,SF,22,4,7,57.1,1,2,50.0,1,1,100.0,0,2,2,1,2,1,2,0,-5,,944,Bruce,Brown,38,Toronto Raptors,Raptors,TOR,https://upload.wikimedia.org/wikipedia/fr/8/89/Raptors2015.png,13584
3,SF,20,1,3,33.3,0,0,0,1,2,50.0,0,0,0,1,1,0,2,0,-19,,944,Bruce,Brown,38,Toronto Raptors,Raptors,TOR,https://upload.wikimedia.org/wikipedia/fr/8/89/Raptors2015.png,13601
18,SF,34,7,9,77.8,1,2,50.0,3,4,75.0,1,3,4,6,4,2,2,0,-13,,944,Bruce,Brown,38,Toronto Raptors,Raptors,TOR,https://upload.wikimedia.org/wikipedia/fr/8/89/Raptors2015.png,13628
5,SF,28,2,6,33.3,1,1,100.0,0,2,0,1,5,6,1,3,2,1,0,-12,,944,Bruce,Brown,38,Toronto Raptors,Raptors,TOR,https://upload.wikimedia.org/wikipedia/fr/8/89/Raptors2015.png,13642
9,SF,20,4,7,57.1,1,2,50.0,0,2,0,0,2,2,1,3,1,0,0,-7,,944,Bruce,Brown,38,Toronto Raptors,Raptors,TOR,https://upload.wikimedia.org/wikipedia/fr/8/89/Raptors2015.png,13685
16,SF,28,7,12,58.3,2,4,50.0,0,1,0,0,3,3,5,0,0,2,0,-16,,944,Bruce,Brown,38,Toronto Raptors,Raptors,TOR,https://upload.wikimedia.org/wikipedia/fr/8/89/Raptors2015.png,13694
14,SF,22,5,6,83.3,2,2,100.0,2,2,100.0,0,4,4,4,3,0,2,0,-22,,944,Bruce,Brown,38,Toronto Raptors,Raptors,TOR,https://upload.wikimedia.org/wikipedia/fr/8/89/Raptors2015.png,13724
6,SF,20,3,5,60.0,0,1,0,0,1,0,0,0,0,0,2,0,1,0,-16,,944,Bruce,Brown,38,Toronto Raptors,Raptors,TOR,https://upload.wikimedia.org/wikipedia/fr/8/89/Raptors2015.png,13737
13,PG,23,5,10,50.0,2,2,100.0,1,2,50.0,1,0,1,2,2,2,3,0,-9,,3476,Andrew,Nembhard,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12541
12,PG,22,6,9,66.7,0,0,0,0,1,0,1,3,4,10,4,0,2,0,+12,,3476,Andrew,Nembhard,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12552
4,PG,25,2,5,40.0,0,0,0,0,2,0,0,2,2,4,4,2,1,0,+21,,3476,Andrew,Nembhard,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12579
6,PG,21,3,7,42.9,0,0,0,0,4,0,0,1,1,2,4,2,4,0,-2,,3476,Andrew,Nembhard,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12590
14,PG,20,6,17,35.3,1,2,50.0,1,7,14.3,0,2,2,1,0,0,1,0,-22,,3476,Andrew,Nembhard,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12606
6,PG,18,2,5,40.0,2,2,100.0,0,0,0,0,0,0,3,0,0,2,0,-7,,3476,Andrew,Nembhard,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12620
7,PG,18,3,9,33.3,0,0,0,1,3,33.3,1,0,1,2,0,2,0,0,-7,,3476,Andrew,Nembhard,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12628
